214.647717 273986952510714830000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.730212
214.766279 228322460425595680000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.108510
214.885601 190268717021329740000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.090425
215.004854 158557264184441460000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.242021
215.123578 132131053487034540000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.535017
215.241804 110109211239195460000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.279181
215.360033 91757676032662887000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.732651
215.478362 76464730027219067000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.610542
215.598308 63720608356015889000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.008785
215.717261 53100506963346573000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.840654
215.835049 44250422469455479000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.033879
215.954251 36875352057879570000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.861566
216.074386 30729460048232975000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.717971
216.193961 25607883373527477000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.098309
216.312368 21339902811272897000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.915258
216.431477 17783252342727417000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.762715
216.550850 14819376952272848000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.135596
216.670120 12349480793560707000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.112996
216.789122 10291233994633923000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.094164
216.907763 8576028328861601800000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.911803
217.026586 7146690274051335200000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -11.093169
217.145118 5955575228376112800000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.910974
217.262970 4962979356980093800000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.592479
217.383080 4135816130816744600000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.493732
217.500976 3446513442347287000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.244777
217.619181 2872094535289405900000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.037314
217.739126 2393412112741171600000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.864428
217.856746 1994510093950976300000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.887024
217.976906 1662091744959146900000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.739186
218.094877 1385076454132622400000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.782655
218.215041 1154230378443852000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.818879
218.348193 961858648703209920000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.849066
218.469126 801548873919341600000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.874222
218.588061 667957394932784710000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.728518
218.706129 556631162443987240000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.773765
218.824150 463859302036656090000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.144804
218.942836 386549418363880100000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.620670
219.062627 322124515303233450000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.517225
219.180891 268437096086027880000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.764354
219.299674 223697580071689910000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.803629
219.420305 186414650059741570000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.669691
219.537730 155345541716451300000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.391409
219.656203 129454618097042760000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.659507
219.774246 107878848414202290000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -10.382923
219.907347 89899040345168568000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.819102
220.025902 74915866954307143000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.849252
220.159926 62429889128589281000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.874377
220.278154 52024907607157733000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.561980
220.396634 43354089672631444000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.634984
220.514348 36128408060526206000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.695820
220.633245 30107006717105174000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.579850
220.751635 25089172264254311000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.483208
220.871156 20907643553545261000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.402673
220.991514 17423036294621051000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.668895
221.110969 14519196912184210000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.390745
221.229498 12099330760153508000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.658955
221.347147 10082775633461257000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.382462
221.466548 8402313027884379800000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.152052
221.583268 7001927523236983100000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.293376
221.703910 5834939602697485500000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.411147
221.822046 4862449668914571500000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.342623
221.942097 4052041390762143000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.285519
222.060088 3376701158968452400000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.237932
222.177148 2813917632473710400000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.031610
222.297349 2344931360394758500000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.193009
222.417229 1954109466995631900000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.327507
222.535371 1628424555829693200000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.439589
222.652735 1357020463191411000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.699658
222.773351 1130850385992842500000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.583048
222.892650 942375321660702080000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.652540
223.010346 785312768050585070000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.543783
223.130855 654427306708820930000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.453153
223.248180 545356088924017420000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.377627
223.367892 454463407436681150000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.314689
223.485522 378719506197234300000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.595575
223.605984 315599588497695240000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.329645
223.724366 262999657081412720000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.108038
223.842729 219166380901177270000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.256698
223.959563 182638650750981060000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.880582
224.078710 152198875625817540000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.900485
224.197241 126832396354847950000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.917071
224.316104 105693663629039970000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.930892
224.436530 88078053024199978000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.942410
224.554272 73398377520166643000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.452009
224.672413 61165314600138869000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.043340
224.791142 50971095500115718000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -7.536117
224.911677 42475912916763100000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -7.946764
225.030903 35396594097302582000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -3.622303
225.149759 29497161747752154000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -3.685253
225.268233 24580968123126794000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -4.071044
225.387746 20484140102605660000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -4.559203
225.507315 17070116752171383000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -4.966003
225.642817 14225097293476151000000000000000000000000000000000000000000000000000000000000000000000000000.000000 2.194998
225.761160 11854247744563459000000000000000000000000000000000000000000000000000000000000000000000000000.000000 7.162498
225.881599 9878539787136215900000000000000000000000000000000000000000000000000000000000000000000000000.000000 5.302082
226.000001 8232116489280178700000000000000000000000000000000000000000000000000000000000000000000000000.000000 3.418401
226.119846 6860097074400148900000000000000000000000000000000000000000000000000000000000000000000000000.000000 0.182001
226.238570 5716747562000124600000000000000000000000000000000000000000000000000000000000000000000000000.000000 -1.514999
226.357521 4763956301666770300000000000000000000000000000000000000000000000000000000000000000000000000.000000 -3.262499
226.477314 3969963584722308900000000000000000000000000000000000000000000000000000000000000000000000000.000000 -4.385416
226.595235 3308302987268590700000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.654513
226.711362 2756919156057158700000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.712094
226.831152 2297432630047632100000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.926745
226.950858 1914527191706360000000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.938954
227.070584 1595439326421966800000000000000000000000000000000000000000000000000000000000000000000000000.000000 -6.615795
227.188578 1329532772018305700000000000000000000000000000000000000000000000000000000000000000000000000.000000 -7.179829
227.307794 1107943976681921500000000000000000000000000000000000000000000000000000000000000000000000000.000000 -7.649858
227.425832 923286647234934550000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.208215
227.544196 769405539362445480000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.506846
227.662949 641171282802037920000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.755705
227.780525 534309402335031640000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.796421
227.899206 445257835279192990000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.163684
228.017642 371048196065994130000000000000000000000000000000000000000000000000000000000000000000000000.000000 -9.136403
228.136580 309206830054995080000000000000000000000000000000000000000000000000000000000000000000000000.000000 -8.947003
228.255477 257672358379162580000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.122502
228.374235 214726965315968810000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.435419
228.493077 178939137763307340000000000000000000000000000000000000000000000000000000000000000000000000.000000 -5.696182
228.612558 149115948136089450000000000000000000000000000000000000000000000000000000000000000000000000.000000 -6.746818
228.732257 124263290113407890000000000000000000000000000000000000000000000000000000000000000000000000.000000 -7.289015
228.866253 103552741761173240000000000000000000000000000000000000000000000000000000000000000000000000.000000 -15.740846
229.017272 86293951467644373000000000000000000000000000000000000000000000000000000000000000000000000.000000 -14.617372
229.167016 71911626223036980000000000000000000000000000000000000000000000000000000000000000000000000.000000 -13.847810
229.333222 59926355185864150000000000000000000000000000000000000000000000000000000000000000000000000.000000 -13.373175
229.497466 49938629321553457000000000000000000000000000000000000000000000000000000000000000000000000.000000 -20.310979
229.664179 41615524434627883000000000000000000000000000000000000000000000000000000000000000000000000.000000 -19.092483
229.844638 34679603695523235000000000000000000000000000000000000000000000000000000000000000000000000.000000 -18.077069
230.007824 28899669746269361000000000000000000000000000000000000000000000000000000000000000000000000.000000 -16.564224
230.158741 24083058121891134000000000000000000000000000000000000000000000000000000000000000000000000.000000 -15.970187
230.309356 20069215101575945000000000000000000000000000000000000000000000000000000000000000000000000.000000 -15.475156
230.444234 16724345917979954000000000000000000000000000000000000000000000000000000000000000000000000.000000 -15.229296
230.578006 13936954931649961000000000000000000000000000000000000000000000000000000000000000000000000.000000 -15.024414
230.696449 11614129109708301000000000000000000000000000000000000000000000000000000000000000000000000.000000 -2.520345
