-10.322116 -148.232346 580.000000
-6.980119 -148.359253 580.000000
-4.061160 -148.232346 579.999939
-1.522935 -148.232346 580.000000
1.015290 -147.724701 580.000000
3.045870 -147.724686 580.000000
10.152901 -147.217041 580.000000
-6.091740 -144.678833 580.000000
-4.061160 -145.186462 579.999939
-1.522935 -145.186478 580.000000
0.609174 -145.592590 580.000000
3.045870 -146.201752 580.000000
8.122320 -146.201752 580.000000
10.152901 -145.186462 579.999939
-3.045870 -143.155899 580.000000
-1.522935 -143.155899 580.000000
0.000000 -143.155899 580.000000
-81.223206 -88.330231 580.000000
-79.361839 -88.161003 580.000000
-81.561638 -85.961220 580.000000
-79.192612 -85.284363 579.999939
-76.146744 -85.284363 579.999939
-73.100883 -85.115150 580.000000
-71.070305 -85.792000 580.000000
-96.452553 -81.730850 580.000000
-94.421974 -81.223206 580.000000
-92.391388 -81.223206 580.000000
-78.431145 -82.492317 580.000000
-76.146751 -82.238495 580.000000
-73.608528 -82.238503 580.000000
-71.070305 -83.253784 580.000000
-96.452553 -79.192619 580.000000
-94.828087 -78.786507 580.000000
-78.684967 -80.207909 580.000000
-75.740631 -79.598747 580.000000
-73.100876 -79.954086 580.000000
-69.547363 -79.446442 580.000000
-67.516785 -79.700256 580.000000
-65.384682 -79.395676 580.000000
-96.706375 -75.892929 580.000000
-94.421959 -76.146751 579.999939
-91.376091 -76.146744 579.999939
-89.345520 -75.131462 580.000000
-81.223206 -75.131462 580.000000
-79.047585 -75.856674 580.000000
-76.315971 -76.146751 580.000000
-74.116165 -76.146751 580.000000
-96.858665 -73.303940 580.000000
-94.295052 -73.227791 580.000000
-91.376091 -73.100883 579.999939
-88.330215 -73.100883 579.999939
-85.429398 -72.810806 580.000000
-81.223206 -73.100876 580.000000
-79.192619 -73.100883 579.999939
-76.146751 -73.100883 579.999939
-74.116165 -73.100883 580.000000
-96.960197 -70.055008 580.000000
-94.421959 -70.055008 579.999939
-91.376091 -70.055008 579.999939
-88.330215 -70.055008 579.999939
-85.284363 -70.055008 579.999939
-82.238495 -70.055008 579.999939
-79.192612 -70.055008 579.999939
-76.146751 -70.055008 579.999939
-74.116165 -71.070305 580.000000
-69.378151 -69.378151 580.000000
-96.960197 -67.516785 580.000000
-94.421974 -67.516785 580.000000
-91.376099 -67.516785 580.000000
-88.330231 -67.516785 580.000000
-85.284363 -67.516785 580.000000
-82.238503 -67.516785 580.000000
-79.192619 -67.516785 580.000000
-76.146751 -67.516785 580.000000
-72.897820 -67.415253 580.000000
-69.851952 -67.415253 580.000000
-67.516785 -67.009140 580.000000
-65.993851 -67.009140 580.000000
-44.165115 -67.009140 580.000000
-96.960197 -64.978561 580.000000
-94.421959 -64.978561 579.999939
-91.376091 -64.978561 579.999939
-88.330215 -64.978561 579.999939
-85.284363 -64.978561 579.999939
-82.238495 -64.978561 579.999939
-79.192612 -64.978561 579.999939
-76.146751 -64.978561 579.999939
-73.100883 -64.978561 579.999939
-70.055008 -64.978561 579.999939
-67.516785 -64.978561 580.000000
-65.123604 -64.688484 580.000000
-62.947983 -63.963272 580.000000
-49.749214 -63.963272 580.000000
-46.534122 -64.809349 580.000000
-43.657467 -64.978561 579.999939
-41.626892 -64.978561 580.000000
