26083.009250 10571.744851 -6734.222263
26350.018475 8810.023078 -5611.018553
26631.666950 7341.852565 -4675.348794
26832.262336 6118.737517 -3894.790662
26998.255177 5099.281264 -3244.658885
27186.443659 4249.773731 -2703.215737
27357.839853 3541.713812 -2251.846448
27524.310888 2952.173532 -1876.205373
27697.668842 2460.745536 -1562.504478
27872.491700 2050.993958 -1301.420398
28120.481422 1709.328298 -1083.683665
28302.071301 1424.773582 -902.403054
28517.518209 1188.018425 -750.669212
28728.501822 990.388032 -624.724343
28943.991184 825.656693 -520.103619
29184.795874 688.213911 -432.753016
29360.320394 573.982997 -359.794180
29592.418231 478.790569 -299.328483
29801.761525 399.364819 -248.607069
29993.782552 333.176694 -205.839225
30183.351497 278.147245 -171.032687
30340.494727 232.122704 -141.693906
30500.906002 193.671289 -116.911588
30667.237544 161.765419 -96.592990
30844.500355 135.137849 -79.827492
31005.869883 112.850576 -65.522910
31183.204073 94.277849 -53.935758
31370.543004 78.800577 -44.113132
31544.497650 65.833814 -35.927610
31711.521523 55.462437 -29.439675
31880.135331 46.885364 -23.199729
32042.702441 39.404470 -18.499774
32207.076890 33.003725 -14.749812
32401.010691 27.875782 -11.624843
32626.827165 23.229818 -9.020703
32792.131875 19.358182 -6.683919
33003.642201 16.465152 -4.403266
33183.691131 14.220960 -2.169388
33353.413881 12.184133 -0.307823
33588.592684 10.526122 0.743480
33850.325918 8.938435 1.286234
34039.758636 7.821374 2.071861
34328.458715 6.517812 2.726551
34550.124470 5.598176 3.272126
34784.024513 5.165147 3.393438
35031.047118 4.676967 3.494532
35300.407188 4.230806 3.912110
35490.546232 4.052718 4.260092
35747.581041 3.543932 4.883410
35931.481644 3.554202 4.569508
36095.892015 3.334513 4.807923
36277.101672 3.014463 4.006603
36457.760823 2.747755 4.338836
36622.945168 2.816842 4.449030
36789.078435 2.720046 4.207525
36948.463809 2.502407 4.172937
37130.371862 2.612386 4.477448
37293.846373 2.549666 4.564540
37455.294744 2.360424 4.637117
37617.921104 2.300353 5.030930
37853.744185 2.444007 4.692442
38143.170651 2.508077 4.577035
38302.599879 2.423398 4.647529
38528.136902 2.490903 4.872941
38769.138935 2.547157 4.727451
39002.908349 2.122631 5.106209
39191.874070 2.141537 4.588508
39411.031293 3.617947 3.657090
39660.317502 5.181623 3.380908
39830.848749 6.452394 2.317423
40011.191593 6.590346 2.431186
40172.206091 7.519543 2.525988
40421.488567 7.802876 2.771657
40733.229639 8.841675 2.309714
40983.490896 9.231453 1.424762
41182.769734 10.079181 1.520635
41406.357127 10.299610 1.267196
41633.821853 10.416341 1.055996
41826.455434 10.475339 0.379997
42102.189706 10.896116 0.149998
42332.722334 11.093938 -0.041669
42534.273174 11.188599 0.298609
42791.092446 11.126608 -0.251159
43069.963200 11.794298 -0.542632
43331.409985 11.691971 -0.952194
43518.214738 12.265434 -0.960161
43679.171853 11.961246 -0.800134
43841.677848 11.021797 -1.166779
44005.297917 10.351498 -1.472316
44284.808751 10.292915 -1.226930
44541.288388 10.750497 -0.855775
44760.336909 10.859040 -0.879812
44980.638064 11.056132 -1.066510
45161.184781 10.750034 -0.555425
45325.938519 10.458362 -0.462854
45581.752418 10.510356 -0.719045
45854.906778 10.498681 -1.099204
46166.762150 11.601775 -1.582670
46420.700131 11.834812 -1.985559
46635.199516 11.725734 -2.154632
46864.714176 11.471118 -2.128860
47028.391628 11.586852 -2.440717
47214.501251 10.655710 -2.700597
47431.222253 10.830542 -2.750498
47705.700159 10.606590 -3.458748
47901.212232 11.360950 -3.715623
48068.512758 10.364986 -3.596353
48302.981968 10.337161 -3.830294
48508.332696 10.455194 -4.025245
48777.527147 10.879329 -4.354371
49058.677835 11.239175 -4.628642
49261.178530 11.752282 -4.357202
49461.963794 11.284281 -4.631002
49779.592010 11.266957 -4.692501
49953.833105 11.722464 -4.910418
50113.248338 11.277951 -4.925348
50306.452486 10.832014 -5.604457
50556.228551 10.563269 -6.170381
50761.171532 10.802724 -5.975317
51050.625524 10.511501 -6.312764
51259.650177 11.259584 -6.927304
51452.872520 11.082660 -6.772753
51649.947935 11.662253 -6.310628
51827.685674 11.092913 -5.925523
51994.744071 10.960032 -5.937936
52158.921177 10.133360 -5.781613
52425.041661 9.611134 -5.651344
52659.706814 11.027740 -5.376120
52854.712235 10.929834 -5.480100
53023.618557 10.441528 -5.233417
53183.661739 10.652057 -5.861181
53386.338316 9.994748 -5.884317
53602.861043 9.865548 -6.236931
53841.106815 9.920963 -6.530776
54020.107918 10.062524 -6.775647
54192.526280 9.399230 -6.813039
54365.098130 10.171970 -7.010866
54624.834149 9.003688 -7.009055
54843.291109 10.674123 -7.507546
55104.442580 10.594776 -7.422955
55318.941966 10.729272 -7.352462
55503.875933 11.207972 -8.293719
55677.215225 9.712655 -8.078099
55909.205294 10.946753 -8.065082
56071.908631 10.424002 -8.220902
56343.553766 10.186668 -8.017418
56596.284833 10.329784 -8.014515
56813.546077 10.621994 -8.345429
57100.032471 11.544244 -8.287858
57392.502113 12.286870 -8.573215
57687.590857 12.245991 -8.311012
57862.205643 12.897575 -8.259177
58065.612806 12.017275 -8.382647
58388.155918 11.730334 -7.818873
58596.736435 12.280828 -7.849061
58782.718695 11.743254 -7.707551
