-58.897829 148.053328 1098.747889
-63.921172 145.869258 1089.547368
-61.027900 137.435557 1078.300191
-57.250926 136.913107 1072.714026
-63.044424 139.948921 1062.872579
-60.668096 138.281232 1052.473738
-56.685129 137.911572 1045.407769
-57.639467 134.698096 1033.977044
-55.137969 130.869271 1028.971403
-49.750245 133.563633 1019.949781
-52.287594 134.806912 1011.586111
-51.756686 133.523374 1003.520941
-49.798887 130.452070 994.647357
-45.969531 129.182008 989.033171
-45.764952 131.451356 982.556285
-46.731500 130.711176 975.754332
-47.324760 132.619649 965.791343
-45.472588 127.387215 960.484088
-47.774102 118.817762 948.468254
-42.569346 120.090930 941.456349
-43.369839 122.454141 931.528511
-43.899292 119.875427 921.470287
-42.280904 124.082988 918.216418
-40.856876 120.879058 908.793594
-34.483318 120.136875 898.564231
-38.852835 117.734015 894.539589
-34.837500 119.446469 885.634546
-38.028459 113.466290 872.778112
-35.437273 111.571561 861.428781
-36.252137 113.345187 854.096407
-30.323261 114.558821 849.483539
-32.637679 110.126119 837.092640
-31.446524 109.586896 830.265679
-29.269164 108.844719 823.757973
-30.850853 111.511388 816.034063
-26.426696 108.175000 806.286854
-27.376220 109.473382 798.610383
-24.420324 103.616003 790.989793
-21.527892 109.529488 785.125509
-25.440884 102.127412 773.658176
-21.667237 101.335540 766.746513
-20.923768 106.537195 759.401731
-14.672994 104.011815 753.025274
-18.612730 99.476962 743.432967
-20.079489 97.781753 735.179312
-18.855807 90.878323 723.145066
-18.482720 92.779271 716.769283
-16.069392 90.787455 711.465073
-14.457659 93.905794 702.995246
-14.275169 92.288994 697.738032
-14.844574 88.890952 686.796031
-11.574443 85.971401 676.281088
-11.484170 89.751779 673.439055
-12.517892 86.129299 658.825637
-7.818638 83.921686 651.254845
-6.898705 84.330838 643.590451
-9.293418 81.485368 635.641403
-10.288662 82.389115 629.858787
-6.088695 83.527454 623.543804
-7.181960 77.306958 609.698958
-8.589766 78.707164 608.070423
-2.239264 75.622249 597.492939
-3.359292 75.805235 586.974758
-2.824467 75.483172 581.707745
-6.064116 77.697297 574.226662
-4.927619 74.358434 566.221721
-3.922523 66.860004 556.118075
-3.916764 62.858548 548.989249
-0.331665 63.074265 537.893448
-1.296511 63.870756 531.775585
0.748566 63.508179 527.418709
-2.529467 67.825260 515.134540
-1.017277 70.451335 511.245746
0.397853 65.798341 501.880432
3.318152 69.739623 495.037178
