-2147483648 -2147483648 -2147483648
-2147483648 -2147483648 -2147483648
-2147483648 -2147483648 -2147483648
-551 96 1018
-549 116 1017
-541 113 1008
-530 98 1005
-523 100 999
-515 100 994
-509 98 992
-503 102 985
-500 104 987
-495 104 983
-487 101 985
-484 101 985
-481 97 981
-477 98 981
-475 100 980
-471 99 982
-460 100 986
-456 104 982
-444 101 985
-435 101 982
-428 101 985
-419 104 981
-412 103 981
-405 102 984
-396 103 984
-388 103 983
-380 106 983
-369 103 986
-355 105 982
-350 104 982
-343 107 982
-333 104 982
-325 98 982
-321 102 983
-313 105 983
-303 110 985
-299 119 985
-292 120 986
-278 120 984
-273 108 985
-267 113 986
-262 117 986
-251 119 985
-242 118 985
-236 117 986
-232 120 986
-218 119 984
-208 114 985
-201 117 985
-192 117 985
-184 117 984
-182 118 986
-171 116 985
-169 117 986
-157 117 985
-147 118 985
-141 118 985
-123 117 984
-121 117 984
-111 117 984
-106 116 983
-95 117 984
-92 117 983
-85 119 983
-77 113 983
-73 112 982
-64 108 981
-56 111 981
-44 111 981
-42 112 981
-32 112 980
-26 111 981
-17 111 981
-12 112 982
-2 109 981
3 109 981
12 109 982
20 107 981
28 108 981
33 110 982
41 111 983
53 121 985
61 122 986
68 119 987
80 120 988
87 120 987
92 119 988
98 119 989
109 119 990
115 118 990
126 117 990
136 119 992
143 118 992
147 118 991
155 113 991
164 117 992
168 117 994
177 119 996
182 120 995
195 119 995
204 119 998
211 119 1003
224 116 1003
235 116 1001
241 115 1003
250 116 1005
263 119 1005
277 123 1010
287 131 1008
294 131 1008
303 131 1008
312 133 1008
317 131 1009
328 132 1009
336 120 1012
344 116 1010
350 114 1010
359 115 1011
366 115 1012
373 115 1012
378 116 1013
391 116 1014
416 123 1058
414 113 1012
420 115 1012
429 116 1013
437 115 1013
447 114 1013
451 117 1011
463 117 1010
